2012-05-05,16,Rumour Has It,Adele
2012-05-05,17,So Good,B.o.B
2012-05-05,18,Set Fire To The Rain,Adele
2012-05-05,19,Turn Me On,David Guetta Featuring Nicki Minaj
2012-05-05,20,Climax,Usher
2012-05-05,21,Eyes Open,Taylor Swift
2012-05-05,22,We Found Love,Rihanna Featuring Calvin Harris
2012-05-05,23,Young Wild & Free,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars
2012-05-05,24,Birthday Cake,Rihanna Featuring Chris Brown
2012-05-05,25,Ass Back Home,Gym Class Heroes Featuring Neon Hitch
2012-05-05,26,Springsteen,Eric Church
2012-05-05,27,Good Feeling,Flo Rida
2012-05-05,28,Drunk On You,Luke Bryan
2012-05-05,29,Dance Again,Jennifer Lopez Featuring Pitbull
2012-05-05,30,Burn It Down,Linkin Park
2012-05-05,31,Rack City,Tyga
2012-05-05,32,Sexy And I Know It,LMFAO
2012-05-05,33,Brokenhearted,Karmin
2012-05-05,34,Domino,Jessie J
2012-05-05,35,Good Girl,Carrie Underwood
2012-05-05,36,I Won't Give Up,Jason Mraz
2012-05-05,37,Fly Over States,Jason Aldean
2012-05-05,38,Over You,Miranda Lambert
2012-05-05,39,Mercy,Kanye West Big Sean Pusha T 2 Chainz
2012-05-05,40,Drank In My Cup,Kirko Bangz
2012-05-05,41,A Woman Like You,Lee Brice
2012-05-05,42,International Love,Pitbull Featuring Chris Brown
2012-05-05,43,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
2012-05-05,44,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
2012-05-05,45,Drink On It,Blake Shelton
2012-05-05,46,Dancin' Away With My Heart,Lady Antebellum
2012-05-05,47,Somethin' 'Bout A Truck,Kip Moore
2012-05-05,48,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent
2012-05-05,49,Lights,Ellie Goulding
2012-05-05,50,Faded,Tyga Featuring Lil Wayne
2012-05-05,51,Turn Up The Music,Chris Brown
2012-05-05,52,Banjo,Rascal Flatts
2012-05-05,53,Loud,Mac Miller
2012-05-05,54,Talk That Talk,Rihanna Featuring Jay-Z
2012-05-05,55,Ayy Ladies,Travis Porter Featuring Tyga
2012-05-05,56,Feel Like A Rock Star,Kenny Chesney & Tim McGraw
2012-05-05,57,Everybody Talks,Neon Trees
2012-05-05,58,Stay Schemin,Rick Ross Featuring Drake & French Montana
2012-05-05,59,Alone With You,Jake Owen
2012-05-05,60,Better Than I Used To Be,Tim McGraw
2012-05-05,61,Leave You Alone,Young Jeezy Featuring Ne-Yo
2012-05-05,62,Strip,Chris Brown Featuring Kevin K-MAC McCall
2012-05-05,63,Too Close,Alex Clare
2012-05-05,64,Beez In The Trap,Nicki Minaj Featuring 2 Chainz
2012-05-05,65,Back In Time,Pitbull
2012-05-05,66,Even If It Breaks Your Heart,Eli Young Band
2012-05-05,67,No Hurry,Zac Brown Band
2012-05-05,68,Safe & Sound,Taylor Swift Featuring The Civil Wars
2012-05-05,69,Some Nights,fun.
2012-05-05,70,You Don't Know Her Like I Do,Brantley Gilbert
2012-05-05,71,One Thing,One Direction
2012-05-05,72,Right By My Side,Nicki Minaj Featuring Chris Brown
2012-05-05,73,Midnight City,M83.
2012-05-05,74,Give Your Heart A Break,Demi Lovato
2012-05-05,75,Cashin Out,Ca$h Out
2012-05-05,76,HYFR (Hell Yeah F*****g Right),Drake Featuring Lil Wayne
2012-05-05,77,Somebody That I Used To Know,Glee Cast
2012-05-05,78,Bangarang,Skrillex Featuring Sirah
2012-05-05,79,Titanium,David Guetta Featuring Sia
2012-05-05,80,Another Round,Fat Joe Featuring Chris Brown
2012-05-05,81,Magic,Future Featuring T.I.
2012-05-05,82,Little Talks,Of Monsters And Men
2012-05-05,83,Take It To The Head,DJ Khaled Featuring Chris Brown Rick Ross Nicki Minaj & Lil Wayne
2012-05-05,84,Time Is Love,Josh Turner
2012-05-05,85,(Kissed You) Good Night,Gloriana
2012-05-05,86,Way Too Cold,Kanye West Featuring DJ Khaled
2012-05-05,87,Crew Love,Drake Featuring The Weekend
2012-05-05,88,Got My Country On,Chris Cagle
2012-05-05,89,Sweet Love,Chris Brown
2012-05-05,90,Scary Monsters And Nice Sprites,Skrillex
2012-05-05,91,Ai Se Eu Te Pego,Michel Telo
2012-05-05,92,Fine By Me,Andy Grammer
2012-05-05,93,This Ole Boy,Craig Morgan
2012-05-05,94,We Run The Night,Havana Brown Featuring Pitbull
2012-05-05,95,Beers Ago,Toby Keith
2012-05-05,96,Eyes Wide Open,Gotye
2012-05-05,97,Tonight (Best You Ever Had),John Legend Featuring Ludacris
2012-05-05,98,Heart Attack,Trey Songz
2012-05-05,99,Think Like A Man,Jennifer Hudson & Ne-Yo Featuring Rick Ross
2012-05-05,100,Same Damn Time,Future
2012-05-12,1,Somebody That I Used To Know,Gotye Featuring Kimbra
2012-05-12,2,We Are Young,fun. Featuring Janelle Monae
2012-05-12,3,Payphone,Maroon 5 Featuring Wiz Khalifa
2012-05-12,4,Glad You Came,The Wanted
2012-05-12,5,Call Me Maybe,Carly Rae Jepsen
2012-05-12,6,Wild Ones,Flo Rida Featuring Sia
2012-05-12,7,Boyfriend,Justin Bieber
2012-05-12,8,Starships,Nicki Minaj
2012-05-12,9,What Makes You Beautiful,One Direction
2012-05-12,10,Stronger (What Doesn't Kill You),Kelly Clarkson
2012-05-12,11,Part Of Me,Katy Perry
2012-05-12,12,Drive By,Train
2012-05-12,13,Feel So Close,Calvin Harris
2012-05-12,14,Take Care,Drake Featuring Rihanna
2012-05-12,15,The Motto,Drake Featuring Lil Wayne
2012-05-12,16,Rumour Has It,Adele
2012-05-12,17,Work Hard Play Hard,Wiz Khalifa
2012-05-12,18,Climax,Usher
2012-05-12,19,So Good,B.o.B
2012-05-12,20,Eyes Open,Taylor Swift
2012-05-12,21,Turn Me On,David Guetta Featuring Nicki Minaj
2012-05-12,22,Set Fire To The Rain,Adele
2012-05-12,23,Springsteen,Eric Church
2012-05-12,24,Birthday Cake,Rihanna Featuring Chris Brown
2012-05-12,25,Dance Again,Jennifer Lopez Featuring Pitbull
2012-05-12,26,We Found Love,Rihanna Featuring Calvin Harris
2012-05-12,27,Drunk On You,Luke Bryan
2012-05-12,28,Young Wild & Free,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars
2012-05-12,29,Ass Back Home,Gym Class Heroes Featuring Neon Hitch
2012-05-12,30,Good Feeling,Flo Rida
2012-05-12,31,Good Girl,Carrie Underwood
2012-05-12,32,Brokenhearted,Karmin
2012-05-12,33,I Won't Give Up,Jason Mraz
2012-05-12,34,Fly Over States,Jason Aldean
2012-05-12,35,Drank In My Cup,Kirko Bangz
2012-05-12,36,Rack City,Tyga
2012-05-12,37,Sexy And I Know It,LMFAO
2012-05-12,38,Over You,Miranda Lambert
2012-05-12,39,Mercy,Kanye West Big Sean Pusha T 2 Chainz
2012-05-12,40,Lights,Ellie Goulding
2012-05-12,41,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
2012-05-12,42,Faded,Tyga Featuring Lil Wayne
2012-05-12,43,Somethin' 'Bout A Truck,Kip Moore
2012-05-12,44,Domino,Jessie J
2012-05-12,45,A Woman Like You,Lee Brice
2012-05-12,46,International Love,Pitbull Featuring Chris Brown
2012-05-12,47,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
2012-05-12,48,Back In Time,Pitbull
2012-05-12,49,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent
2012-05-12,50,Dancin' Away With My Heart,Lady Antebellum
2012-05-12,51,Banjo,Rascal Flatts
2012-05-12,52,Drink On It,Blake Shelton
2012-05-12,53,Ayy Ladies,Travis Porter Featuring Tyga
2012-05-12,54,Turn Up The Music,Chris Brown
2012-05-12,55,Feel Like A Rock Star,Kenny Chesney & Tim McGraw
2012-05-12,56,Talk That Talk,Rihanna Featuring Jay-Z
2012-05-12,57,Leave You Alone,Young Jeezy Featuring Ne-Yo
2012-05-12,58,Even If It Breaks Your Heart,Eli Young Band
2012-05-12,59,Beez In The Trap,Nicki Minaj Featuring 2 Chainz
2012-05-12,60,Better Than I Used To Be,Tim McGraw
2012-05-12,61,No Hurry,Zac Brown Band
2012-05-12,62,Burn It Down,Linkin Park
2012-05-12,63,Titanium,David Guetta Featuring Sia
2012-05-12,64,Whistle,Flo Rida
2012-05-12,65,How Will I Know,Glee Cast
2012-05-12,66,Everybody Talks,Neon Trees
2012-05-12,67,Cashin Out,Ca$h Out
2012-05-12,68,Strip,Chris Brown Featuring Kevin K-MAC McCall
2012-05-12,69,Give Your Heart A Break,Demi Lovato
2012-05-12,70,Scream,Usher
2012-05-12,71,You Don't Know Her Like I Do,Brantley Gilbert
2012-05-12,72,HYFR (Hell Yeah F*****g Right),Drake Featuring Lil Wayne
2012-05-12,73,Midnight City,M83.
2012-05-12,74,Some Nights,fun.
2012-05-12,75,One Thing,One Direction
2012-05-12,76,Right By My Side,Nicki Minaj Featuring Chris Brown
2012-05-12,77,Safe & Sound,Taylor Swift Featuring The Civil Wars
2012-05-12,78,Where Have You Been,Rihanna
2012-05-12,79,Tonight (Best You Ever Had),John Legend Featuring Ludacris
2012-05-12,80,Stay Schemin,Rick Ross Featuring Drake & French Montana
2012-05-12,81,Ai Se Eu Te Pego,Michel Telo
2012-05-12,82,Bangarang,Skrillex Featuring Sirah
2012-05-12,83,(Kissed You) Good Night,Gloriana
2012-05-12,84,Another Round,Fat Joe Featuring Chris Brown
2012-05-12,85,Beers Ago,Toby Keith
2012-05-12,86,Time Is Love,Josh Turner
2012-05-12,87,Take It To The Head,DJ Khaled Featuring Chris Brown Rick Ross Nicki Minaj & Lil Wayne
2012-05-12,88,Little Talks,Of Monsters And Men
2012-05-12,89,Let's Go,Calvin Harris Featuring Ne-Yo
2012-05-12,90,Loud,Mac Miller
2012-05-12,91,We Run The Night,Havana Brown Featuring Pitbull
2012-05-12,92,It's Not Right But It's Okay,Glee Cast
2012-05-12,93,Got My Country On,Chris Cagle
2012-05-12,94,Fine By Me,Andy Grammer
2012-05-12,95,Magic,Future Featuring T.I.
2012-05-12,96,Heart Attack,Trey Songz
2012-05-12,97,Crew Love,Drake Featuring The Weekend
2012-05-12,98,This Ole Boy,Craig Morgan
2012-05-12,99,Wanted,Hunter Hayes
2012-05-12,100,Scary Monsters And Nice Sprites,Skrillex
2012-05-19,1,Somebody That I Used To Know,Gotye Featuring Kimbra
2012-05-19,2,We Are Young,fun. Featuring Janelle Monae
2012-05-19,3,Payphone,Maroon 5 Featuring Wiz Khalifa
2012-05-19,4,Call Me Maybe,Carly Rae Jepsen
2012-05-19,5,Wild Ones,Flo Rida Featuring Sia
2012-05-19,6,Glad You Came,The Wanted
2012-05-19,7,Starships,Nicki Minaj
2012-05-19,8,Boyfriend,Justin Bieber
2012-05-19,9,What Makes You Beautiful,One Direction
2012-05-19,10,Stronger (What Doesn't Kill You),Kelly Clarkson
2012-05-19,11,Drive By,Train
2012-05-19,12,Feel So Close,Calvin Harris
2012-05-19,13,Part Of Me,Katy Perry
2012-05-19,14,Take Care,Drake Featuring Rihanna
2012-05-19,15,The Motto,Drake Featuring Lil Wayne
2012-05-19,16,Rumour Has It,Adele
2012-05-19,17,Climax,Usher
2012-05-19,18,Both Of Us,B.o.B Featuring Taylor Swift
2012-05-19,19,Springsteen,Eric Church
2012-05-19,20,Dance Again,Jennifer Lopez Featuring Pitbull
2012-05-19,21,Set Fire To The Rain,Adele
2012-05-19,22,Turn Me On,David Guetta Featuring Nicki Minaj
2012-05-19,23,Eyes Open,Taylor Swift
2012-05-19,24,Birthday Cake,Rihanna Featuring Chris Brown
2012-05-19,25,Drunk On You,Luke Bryan
2012-05-19,26,Brokenhearted,Karmin
2012-05-19,27,We Found Love,Rihanna Featuring Calvin Harris
2012-05-19,28,Drank In My Cup,Kirko Bangz
2012-05-19,29,Where Have You Been,Rihanna
2012-05-19,30,Back In Time,Pitbull
2012-05-19,31,Ass Back Home,Gym Class Heroes Featuring Neon Hitch
2012-05-19,32,So Good,B.o.B
2012-05-19,33,Good Girl,Carrie Underwood
2012-05-19,34,Fly Over States,Jason Aldean
2012-05-19,35,Lights,Ellie Goulding
2012-05-19,36,Mercy,Kanye West Big Sean Pusha T 2 Chainz
2012-05-19,37,Good Feeling,Flo Rida
2012-05-19,38,Young Wild & Free,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars
2012-05-19,39,Over You,Miranda Lambert
2012-05-19,40,I Won't Give Up,Jason Mraz
2012-05-19,41,Faded,Tyga Featuring Lil Wayne
2012-05-19,42,Sexy And I Know It,LMFAO
2012-05-19,43,Somethin' 'Bout A Truck,Kip Moore
2012-05-19,44,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
2012-05-19,45,Rack City,Tyga
2012-05-19,46,Scream,Usher
2012-05-19,47,Work Hard Play Hard,Wiz Khalifa
2012-05-19,48,Paradise,Coldplay
2012-05-19,49,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
2012-05-19,50,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent
2012-05-19,51,Titanium,David Guetta Featuring Sia
2012-05-19,52,A Woman Like You,Lee Brice
2012-05-19,53,Ayy Ladies,Travis Porter Featuring Tyga
2012-05-19,54,Leave You Alone,Young Jeezy Featuring Ne-Yo
2012-05-19,55,Dancin' Away With My Heart,Lady Antebellum
2012-05-19,56,Banjo,Rascal Flatts
2012-05-19,57,Drink On It,Blake Shelton
2012-05-19,58,No Hurry,Zac Brown Band
2012-05-19,59,Better Than I Used To Be,Tim McGraw
2012-05-19,60,Feel Like A Rock Star,Kenny Chesney & Tim McGraw
2012-05-19,61,Beez In The Trap,Nicki Minaj Featuring 2 Chainz
2012-05-19,62,Give Your Heart A Break,Demi Lovato
2012-05-19,63,Cashin Out,Ca$h Out
2012-05-19,64,Even If It Breaks Your Heart,Eli Young Band
2012-05-19,65,Turn Up The Music,Chris Brown
2012-05-19,66,Blown Away,Carrie Underwood
2012-05-19,67,Talk That Talk,Rihanna Featuring Jay-Z
2012-05-19,68,Everybody Talks,Neon Trees
2012-05-19,69,HYFR (Hell Yeah F*****g Right),Drake Featuring Lil Wayne
2012-05-19,70,It's A Man's Man's Man's World,Juliet Simms
2012-05-19,71,Shake It Out,Glee Cast
2012-05-19,72,We Run The Night,Havana Brown Featuring Pitbull
2012-05-19,73,Burn It Down,Linkin Park
2012-05-19,74,You Don't Know Her Like I Do,Brantley Gilbert
2012-05-19,75,Too Close,Alex Clare
2012-05-19,76,Some Nights,fun.
2012-05-19,77,Midnight City,M83.
2012-05-19,78,Right By My Side,Nicki Minaj Featuring Chris Brown
2012-05-19,79,Beers Ago,Toby Keith
2012-05-19,80,Tonight (Best You Ever Had),John Legend Featuring Ludacris
2012-05-19,81,Heart Attack,Trey Songz
2012-05-19,82,One Thing,One Direction
2012-05-19,83,Take It To The Head,DJ Khaled Featuring Chris Brown Rick Ross Nicki Minaj & Lil Wayne
2012-05-19,84,(Kissed You) Good Night,Gloriana
2012-05-19,85,Little Talks,Of Monsters And Men
2012-05-19,86,Safe & Sound,Taylor Swift Featuring The Civil Wars
2012-05-19,87,Time Is Love,Josh Turner
2012-05-19,88,Wanted,Hunter Hayes
2012-05-19,89,Crew Love,Drake Featuring The Weekend
2012-05-19,90,Ai Se Eu Te Pego,Michel Telo
2012-05-19,91,Fine By Me,Andy Grammer
2012-05-19,92,Bangarang,Skrillex Featuring Sirah
2012-05-19,93,Got My Country On,Chris Cagle
2012-05-19,94,This Ole Boy,Craig Morgan
2012-05-19,95,Whistle,Flo Rida
2012-05-19,96,Another Round,Fat Joe Featuring Chris Brown
2012-05-19,97,Why Ya Wanna,Jana Kramer
2012-05-19,98,Scary Monsters And Nice Sprites,Skrillex
2012-05-19,99,Same Damn Time,Future
2012-05-19,100,Postcard From Paris,The Band Perry
2012-05-26,1,Somebody That I Used To Know,Gotye Featuring Kimbra
2012-05-26,2,Payphone,Maroon 5 Featuring Wiz Khalifa
2012-05-26,3,We Are Young,fun. Featuring Janelle Monae
2012-05-26,4,Call Me Maybe,Carly Rae Jepsen
2012-05-26,5,Wild Ones,Flo Rida Featuring Sia
2012-05-26,6,Starships,Nicki Minaj
2012-05-26,7,What Makes You Beautiful,One Direction
2012-05-26,8,Glad You Came,The Wanted
2012-05-26,9,Boyfriend,Justin Bieber
2012-05-26,10,Drive By,Train
2012-05-26,11,Stronger (What Doesn't Kill You),Kelly Clarkson
2012-05-26,12,Feel So Close,Calvin Harris
2012-05-26,13,Part Of Me,Katy Perry
2012-05-26,14,Take Care,Drake Featuring Rihanna
2012-05-26,15,The Motto,Drake Featuring Lil Wayne
2012-05-26,16,Rumour Has It,Adele
2012-05-26,17,Dance Again,Jennifer Lopez Featuring Pitbull
2012-05-26,18,Where Have You Been,Rihanna
2012-05-26,19,Springsteen,Eric Church
2012-05-26,20,Brokenhearted,Karmin
2012-05-26,21,Back In Time,Pitbull
2012-05-26,22,Climax,Usher
2012-05-26,23,Drunk On You,Luke Bryan
2012-05-26,24,Birthday Cake,Rihanna Featuring Chris Brown
2012-05-26,25,Scream,Usher
2012-05-26,26,Lights,Ellie Goulding
2012-05-26,27,Mercy,Kanye West Big Sean Pusha T 2 Chainz
2012-05-26,28,Good Girl,Carrie Underwood
2012-05-26,29,Set Fire To The Rain,Adele
2012-05-26,30,Drank In My Cup,Kirko Bangz
2012-05-26,31,Turn Me On,David Guetta Featuring Nicki Minaj
2012-05-26,32,Fly Over States,Jason Aldean
2012-05-26,33,We Found Love,Rihanna Featuring Calvin Harris
2012-05-26,34,I Won't Give Up,Jason Mraz
2012-05-26,35,Somethin' 'Bout A Truck,Kip Moore
2012-05-26,36,Eyes Open,Taylor Swift
2012-05-26,37,Faded,Tyga Featuring Lil Wayne
2012-05-26,38,So Good,B.o.B
2012-05-26,39,Over You,Miranda Lambert
2012-05-26,40,Good Feeling,Flo Rida
2012-05-26,41,Young Wild & Free,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars
2012-05-26,42,Ass Back Home,Gym Class Heroes Featuring Neon Hitch
2012-05-26,43,Sexy And I Know It,LMFAO
2012-05-26,44,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
2012-05-26,45,No Lie,2 Chainz Featuring Drake
2012-05-26,46,Titanium,David Guetta Featuring Sia
2012-05-26,47,Rack City,Tyga
2012-05-26,48,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent
2012-05-26,49,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
2012-05-26,50,Paradise,Coldplay
2012-05-26,51,Leave You Alone,Young Jeezy Featuring Ne-Yo
2012-05-26,52,Cashin' Out,Ca$h Out
2012-05-26,53,Give Your Heart A Break,Demi Lovato
2012-05-26,54,Work Hard Play Hard,Wiz Khalifa
2012-05-26,55,No Hurry,Zac Brown Band
2012-05-26,56,Beez In The Trap,Nicki Minaj Featuring 2 Chainz
2012-05-26,57,Everybody Talks,Neon Trees
2012-05-26,58,99 Problems,Tony Lucca
2012-05-26,59,Even If It Breaks Your Heart,Eli Young Band
2012-05-26,60,Turn To You (Mother's Day Dedication),Justin Bieber
2012-05-26,61,Ayy Ladies,Travis Porter Featuring Tyga
2012-05-26,62,Better Than I Used To Be,Tim McGraw
2012-05-26,63,Too Close,Alex Clare
2012-05-26,64,HYFR (Hell Yeah F*****g Right),Drake Featuring Lil Wayne
2012-05-26,65,Feel Like A Rock Star,Kenny Chesney & Tim McGraw
2012-05-26,66,Turn Up The Music,Chris Brown
2012-05-26,67,Banjo,Rascal Flatts
2012-05-26,68,Yesterday,Adam Levine & Tony Lucca
2012-05-26,69,Burn It Down,Linkin Park
2012-05-26,70,Talk That Talk,Rihanna Featuring Jay-Z
2012-05-26,71,We Run The Night,Havana Brown Featuring Pitbull
2012-05-26,72,Drink On It,Blake Shelton
2012-05-26,73,Dancin' Away With My Heart,Lady Antebellum
2012-05-26,74,You Don't Know Her Like I Do,Brantley Gilbert
2012-05-26,75,Both Of Us,B.o.B Featuring Taylor Swift
2012-05-26,76,Some Nights,fun.
2012-05-26,77,Whistle,Flo Rida
2012-05-26,78,Right By My Side,Nicki Minaj Featuring Chris Brown
2012-05-26,79,Beers Ago,Toby Keith
2012-05-26,80,Heart Attack,Trey Songz
2012-05-26,81,(Kissed You) Good Night,Gloriana
2012-05-26,82,Midnight City,M83.
2012-05-26,83,I Believe I Can Fly,Jermaine Paul
2012-05-26,84,Take It To The Head,DJ Khaled Featuring Chris Brown Rick Ross Nicki Minaj & Lil Wayne
2012-05-26,85,The Prayer,Christina Aguilera & Chris Mann
2012-05-26,86,Wanted,Hunter Hayes
2012-05-26,87,Little Talks,Of Monsters And Men
2012-05-26,88,Crew Love,Drake Featuring The Weeknd
2012-05-26,89,One Thing,One Direction
2012-05-26,90,Time Is Love,Josh Turner
2012-05-26,91,Blown Away,Carrie Underwood
2012-05-26,92,Fine By Me,Andy Grammer
2012-05-26,93,Got My Country On,Chris Cagle
2012-05-26,94,5-1-5-0,Dierks Bentley
2012-05-26,95,This Ole Boy,Craig Morgan
2012-05-26,96,Ai Se Eu Te Pego,Michel Telo
2012-05-26,97,Why Ya Wanna,Jana Kramer
2012-05-26,98,Lemme See,Usher Featuring Rick Ross
2012-05-26,99,Tonight (Best You Ever Had),John Legend Featuring Ludacris
2012-05-26,100,Another Round,Fat Joe Featuring Chris Brown
2012-06-02,1,Somebody That I Used To Know,Gotye Featuring Kimbra
2012-06-02,2,Call Me Maybe,Carly Rae Jepsen
2012-06-02,3,Payphone,Maroon 5 Featuring Wiz Khalifa
2012-06-02,4,We Are Young,fun. Featuring Janelle Monae
2012-06-02,5,Starships,Nicki Minaj
2012-06-02,6,Wild Ones,Flo Rida Featuring Sia
2012-06-02,7,What Makes You Beautiful,One Direction
2012-06-02,8,Glad You Came,The Wanted
2012-06-02,9,Boyfriend,Justin Bieber
2012-06-02,10,Drive By,Train
2012-06-02,11,Stronger (What Doesn't Kill You),Kelly Clarkson
2012-06-02,12,Feel So Close,Calvin Harris
2012-06-02,13,Where Have You Been,Rihanna
2012-06-02,14,Part Of Me,Katy Perry
2012-06-02,15,Scream,Usher
2012-06-02,16,Back In Time,Pitbull
2012-06-02,17,Take Care,Drake Featuring Rihanna
2012-06-02,18,The Motto,Drake Featuring Lil Wayne
2012-06-02,19,Dance Again,Jennifer Lopez Featuring Pitbull
2012-06-02,20,Springsteen,Eric Church
2012-06-02,21,Rumour Has It,Adele
2012-06-02,22,Lights,Ellie Goulding
2012-06-02,23,Brokenhearted,Karmin
2012-06-02,24,Drunk On You,Luke Bryan
2012-06-02,25,Good Girl,Carrie Underwood
2012-06-02,26,Mercy,Kanye West Big Sean Pusha T 2 Chainz
2012-06-02,27,Climax,Usher
2012-06-02,28,Drank In My Cup,Kirko Bangz
2012-06-02,29,I Won't Give Up,Jason Mraz
2012-06-02,30,Titanium,David Guetta Featuring Sia
2012-06-02,31,Somethin' 'Bout A Truck,Kip Moore
2012-06-02,32,Birthday Cake,Rihanna Featuring Chris Brown
2012-06-02,33,Fly Over States,Jason Aldean
2012-06-02,34,We Found Love,Rihanna Featuring Calvin Harris
2012-06-02,35,Set Fire To The Rain,Adele
2012-06-02,36,Faded,Tyga Featuring Lil Wayne
2012-06-02,37,Turn Me On,David Guetta Featuring Nicki Minaj
2012-06-02,38,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock
2012-06-02,39,Sexy And I Know It,LMFAO
2012-06-02,40,Good Feeling,Flo Rida
2012-06-02,41,Cashin Out,Ca$h Out
2012-06-02,42,Everybody Talks,Neon Trees
2012-06-02,43,Give Your Heart A Break,Demi Lovato
2012-06-02,44,Young Wild & Free,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars
2012-06-02,45,Eyes Open,Taylor Swift
2012-06-02,46,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent
2012-06-02,47,Paradise,Coldplay
2012-06-02,48,Too Close,Alex Clare
2012-06-02,49,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera
2012-06-02,50,Ass Back Home,Gym Class Heroes Featuring Neon Hitch
2012-06-02,51,Over You,Miranda Lambert
2012-06-02,52,So Good,B.o.B
2012-06-02,53,Leave You Alone,Young Jeezy Featuring Ne-Yo
2012-06-02,54,Even If It Breaks Your Heart,Eli Young Band
2012-06-02,55,Beez In The Trap,Nicki Minaj Featuring 2 Chainz
2012-06-02,56,No Hurry,Zac Brown Band
2012-06-02,57,Better Than I Used To Be,Tim McGraw
2012-06-02,58,Work Hard Play Hard,Wiz Khalifa
2012-06-02,59,Come Over,Kenny Chesney
2012-06-02,60,Right By My Side,Nicki Minaj Featuring Chris Brown
2012-06-02,61,Ayy Ladies,Travis Porter Featuring Tyga
2012-06-02,62,No Lie,2 Chainz Featuring Drake
2012-06-02,63,HYFR (Hell Yeah F*****g Right),Drake Featuring Lil Wayne
2012-06-02,64,You Don't Know Her Like I Do,Brantley Gilbert
2012-06-02,65,We Run The Night,Havana Brown Featuring Pitbull
2012-06-02,66,Burn It Down,Linkin Park
2012-06-02,67,Some Nights,fun.
2012-06-02,68,Turn Up The Music,Chris Brown
2012-06-02,69,Heart Attack,Trey Songz
2012-06-02,70,Beers Ago,Toby Keith
2012-06-02,71,Take It To The Head,DJ Khaled Featuring Chris Brown Rick Ross Nicki Minaj & Lil Wayne
2012-06-02,72,(Kissed You) Good Night,Gloriana
2012-06-02,73,5-1-5-0,Dierks Bentley
2012-06-02,74,Tongue Tied,Grouplove
2012-06-02,75,Banjo,Rascal Flatts
2012-06-02,76,One Thing,One Direction
2012-06-02,77,Wanted,Hunter Hayes
2012-06-02,78,Midnight City,M83.
2012-06-02,79,Time Is Love,Josh Turner
2012-06-02,80,Drink On It,Blake Shelton
2012-06-02,81,Little Talks,Of Monsters And Men
2012-06-02,82,Crew Love,Drake Featuring The Weekend
2012-06-02,83,Feel Like A Rock Star,Kenny Chesney & Tim McGraw
2012-06-02,84,Fine By Me,Andy Grammer
2012-06-02,85,Dancin' Away With My Heart,Lady Antebellum
2012-06-02,86,Got My Country On,Chris Cagle
2012-06-02,87,Postcard From Paris,The Band Perry
2012-06-02,88,Why Ya Wanna,Jana Kramer
2012-06-02,89,Let's Go,Calvin Harris Featuring Ne-Yo
2012-06-02,90,Nobody's Perfect,J. Cole Featuring Missy Elliott
2012-06-02,91,Both Of Us,B.o.B Featuring Taylor Swift
2012-06-02,92,Whistle,Flo Rida
2012-06-02,93,This Ole Boy,Craig Morgan
2012-06-02,94,Ai Se Eu Te Pego,Michel Telo
2012-06-02,95,The Fighter,Gym Class Heroes Featuring Ryan Tedder
2012-06-02,96,Bangarang,Skrillex Featuring Sirah
2012-06-02,97,Same Damn Time,Future
2012-06-02,98,Angel Eyes,Love And Theft
2012-06-02,99,Tonight (Best You Ever Had),John Legend Featuring Ludacris
2012-06-02,100,Cowboys And Angels,Dustin Lynch
2012-06-09,1,Somebody That I Used To Know,Gotye Featuring Kimbra
2012-06-09,2,Call Me Maybe,Carly Rae Jepsen
2012-06-09,3,Payphone,Maroon 5 Featuring Wiz Khalifa
2012-06-09,4,We Are Young,fun. Featuring Janelle Monae
2012-06-09,5,Starships,Nicki Minaj
2012-06-09,6,Wild Ones,Flo Rida Featuring Sia
2012-06-09,7,What Makes You Beautiful,One Direction
2012-06-09,8,Glad You Came,The Wanted
2012-06-09,9,Boyfriend,Justin Bieber
2012-06-09,10,Home,Phillip Phillips
2012-06-09,11,Where Have You Been,Rihanna
2012-06-09,12,Drive By,Train
2012-06-09,13,Scream,Usher
2012-06-09,14,Back In Time,Pitbull
2012-06-09,15,Stronger (What Doesn't Kill You),Kelly Clarkson
2012-06-09,16,Brokenhearted,Karmin
2012-06-09,17,Lights,Ellie Goulding
